evaluations raw_y evaporation_rate
78 -0.4425159202 0.1000000000
124 -0.4362278679 0.1000000000
134 -0.4315342013 0.1000000000
156 -0.4300887152 0.1000000000
230 -0.4227160741 0.1000000000
287 -0.4200526985 0.1000000000
385 -0.4161020801 0.1000000000
416 -0.4153239885 0.1000000000
417 -0.4103995959 0.1000000000
445 -0.4085285766 0.1000000000
470 -0.4036837220 0.1000000000
477 -0.4031632248 0.1000000000
478 -0.4026747101 0.1000000000
491 -0.3969570729 0.1000000000
504 -0.3961128613 0.1000000000
587 -0.3907536655 0.1000000000
628 -0.3888486781 0.1000000000
654 -0.3865692296 0.1000000000
677 -0.3836348169 0.1000000000
678 -0.3835854301 0.1000000000
680 -0.3785898942 0.1000000000
688 -0.3684127796 0.1000000000
695 -0.3682454523 0.1000000000
702 -0.3652616527 0.1000000000
720 -0.3640008567 0.1000000000
763 -0.3559783102 0.1000000000
768 -0.3556467361 0.1000000000
791 -0.3460600117 0.1000000000
793 -0.3457284376 0.1000000000
847 -0.3453866085 0.1000000000
894 -0.3446085169 0.1000000000
922 -0.3430869785 0.1000000000
1080 -0.3424703963 0.1000000000
1098 -0.3390076376 0.1000000000
1187 -0.3357574168 0.1000000000
1272 -0.3304485408 0.1000000000
1430 -0.3300088116 0.1000000000
1456 -0.3287785214 0.1000000000
1745 -0.3279766804 0.1000000000
1827 -0.3226570446 0.1000000000
1828 -0.3182562436 0.1000000000
2076 -0.3179322053 0.1000000000
2084 -0.3166080016 0.1000000000
2201 -0.3159119508 0.1000000000
2260 -0.3154318308 0.1000000000
2291 -0.3153747680 0.1000000000
2435 -0.3100551321 0.1000000000
2440 -0.3025341585 0.1000000000
2485 -0.3025257733 0.1000000000
2809 -0.2992004159 0.1000000000
3026 -0.2985468508 0.1000000000
100000 -0.2985468508 0.1000000000
